Label,text
0,Gda reaksinya jir wkkw
0,Akun asli ajah kak
0,"Saran bang, kalo bisa mabar sama streamer yg viewernya 0. Sekali2 aja gpp, biar komunitas MLBB di Indonesia positif gtu bang. Terima kasih"
0,Kebetulan aja itu musuh nya dark system karena s jo lose streak wkwk
0,aku utama si je lebih seru gtu dri pda pake akun kecil
0,Bang Mabar akin bang
0,Gak ada reaksi amat nih dark sistem
0,akun asli aja bg je
0,"saran sambil edit masukin reaksi dianya, biar kita yg nonton tau reaksinya gmna"
0,Ga seru akun kecil
0,"Akun utama aja bang.
Mabar dengan streamer Gappermind tapi dia mainnya jam 8 malam bang"
0,"Seruan akun asli, next pascol"
0,Yang cukup terkenal gk tuh 😂
0,Akun besar aja je ganti Nick name😅
0,Akun kecil bg seru
0,"bang besarin sound nya dikit biar ga sepi"" amat"
0,"Saran je, kalo prank streamer. Mending di prank dl mati 5 apa brp biar yang lu prank panas wkwkwk,setelah itu serius bantai²."
0,Bkentot bg
0,Keren bg bikin konyes dengan suasana yg seger
0,akun  kecul aja
0,akun asli aja jee lebih seru🎉
0,Nah ini mau komen palah udah di buatin vidionya
0,"Gini hebatnya main,coba masuk MPL apakah kamu jago mainnya,,"
0,kapan fifanya joo
0,2:50 Mabar sama bang axcily bang jee
0,Akun asli bang
0,"Klo nyari reaksi sih mending akun utama je, request re-order Jo lagi pake akun utama tapi kali ini"
0,Akun asli dengann kamu brooo emannnnn nggk dapat reaksinya
0,Saran bang kalau pake akun kecil lu mainnya tengil caper aja kata katain kek😂
0,Akun utama tapi ganti nick name nya bang
0,SERUAN PAKE AKUN ASLI REAKSINYA JEEE
0,"Pake akun asli aja je, atau saran pake akun asli tapi ganti nick"
0,Pake akun asli lebih seru je di tonton nya
0,"saran gw sih pake akun dark sistem aja, picknya biar wr rendah lanjut tunjukin skilnya aja in game"
0,"Awal vidio usahain kasih Bait, Catch isi KONTEN yang bisa mancing audiens, please JANGAN TEMPLATE opening, inget aturan awal vidio klo 5 detik pertama ngga bisa bikin audiens tertarik pasti diskip. gw udah langsung skip di menit 10 pertengahan dan masih ngga ada yang bisa narik otomatis gw close, jangan ragu buat nampilin scene paling menarik di awal vidio, biar orang nonton full dan nyari scene yang muncul di awal"
0,Ga dapet ewaksinya samsek wkwkwk
0,Lawan nyaa bot wkwkwkwk
0,Gw nonton love nya Joo tadi malem
0,Itu lawan bit bg wkwk
0,Biasa aj si joo nya
0,bukan prank namanya itu ban😭
0,AKUN UTAMA LEBIH ASIK BANG JJ
0,ternyata lance nya elu je 😂
0,Akun asli aja bang tapi namanya di ganti
0,taruuh pov jo juga jee
0,akun utama bang je soalnya aku pernah liat bang Dafa prank sorman pake akun kecil ngak ada reaksinya
0,"kayanya lebih seru pake akun asli bang je, selain dapet reaksi dari mereka, lawannya juga bisa jadi hard bang je😂"
0,Bot itu jir wkwkwkwk
0,Lanjut bang krik bg
0,"Kalau streamer besar pake akun kecil, kalau streamer kecil pake akun utama"
0,"Saran gw bang pake akun utama buat streamer kecil, pake akun kecil untuk streamer besar. Nah kalau pake akun kecil di troll-trollin dulu di awal bang...nanti udah d bacotin streamernya baru keluarin skill aslinya"
0,akun berapa
0,Konten ter gaje
0,order pascol je
0,"Fanny aja je, jo lebih intens klo ada publik jago fanny"
0,mending akun kecil
0,Akun kecil trus make ny lance skin badut bg seru tuh😂
0,saran gua kalo kurang seru ikut Mabar LG sm jo
0,Next p4sep bang
0,Part 2 order si jo pake akun asli je👍👍
0,Pake akun utama bang
0,#Mabar sama pascol
0,"Udah nongol puluhan kali video bang Jeje di beranda YouTube gw tapi gw ga pernah subrek dan nonton videonya, sekarang gw jadi     subscriber baru mohon bantuannya."
0,"tergantung tema konten, klo konteks nya prank pake akun kecil jadi mereka ga tau klo yg mainin itu pro lancelot tapi klo konteks nya nyari reaksi para streamer yg diorder jeje ya pake akun utama"
0,"maaf bang mau nanya , kenapa leher kamu kayak bengkak😢"
0,next order pascol je 😂😂
0,Akun utama
0,BANG KOK GA ADA NO WATSAP ADMIN .BUAT JOKI HUBUNGI SIAPA
0,saran gw banh je kalo ke streamer gede pake akun kecil kalo ke streamer merintis pake akun gede je biar tau reaksi nya
0,Ajakin mabar nelsen bang jeje
0,saran kalo misal jemabarnya sama streamer kecil yg masih merintis pake akun utama tapi kalo lagi sama streamer besar pake akun kecil
0,Kena personal lunox
0,"Serah bang jeje tapi saran:
1. Akun kecil untuk mabar streamer besar
2. Akun utama untuk mabar ama streamer kecil"
0,"Akun Asli Je, biar Keliatan bgt Terkejut nya streamingnya"
0,pakek akun utama bg soalya expresinya lebih kaget dan bagus untuk ditonton😊😅
0,"Kalo soal reaksi Lebih dapet ama orang random/streamer kecil.
Kek masuk loby orang di global invit juga.
Lebih hype"
0,Mendig pake id asli lo jo lebih seru
0,lah barusan gw nonton livenya😂
0,lawan bot itu mah je
0,Musuhnya bottttt itu ketauan loadingnya wkwkw
0,Mabar sama btr arif bang
0,mending ga di up wkwk
0,Saran gw pake akun kecil tp nge troll biar liat reaksi streamer tersebut 😂 kykny seru
0,"gw tetep nonton kontennya koh jo daripada lu, karena gw nyarinya yang lawak 🤣🤣🤣"
0,saran sih pake akun utama terus border nick nya ganti yang kocak je gmna kalo saranya kaya gitu?
1,🅿ⓊⓁⒶⓊ777 🌴 tempat seru penuh kejutan!
1,"Pulau777, tempat main paling asik 🏝"
1,"Pulau777, hiburan digital terbaik 💎"
1,Pulau777 bikin harimu makin seru 😎
1,Waktu luang? Pulau777 solusinya 😍
1,"Pulau777, asik tiada henti ✨"
1,"Main seru, gampang di Pulau777 🎶"
1,Pulau777 bikin harimu lebih asik 🔥
1,Hiburan seru hanya di Pulau777 💯
1,"Pulau777, seru sekali coba langsung ✨"
1,Yuk seru-seruan di Pulau777 🎉
1,"Main bareng Pulau777, pasti puas 🚀"
0,Namanya ganti juga je. Pakai nama yg aneh aneh aja
0,Seru an akun asli trus gtu nickname nya aj bang
0,Akun kecil
0,Bangke ternyata elu yg main kemarin 😂
0,next pake akun wr kecil
0,"Kalau pake akun kecil, sebelum end game coba bilang masuk konten jeje gitu 😂"
0,Akun gede aja sih karna ada reaksi nya juga kalau akun kecil nggak gendong2 banget jadi biasa aja
0,"Saran pake akun kecil tapi bikin nama Jeje,biar kesannya kayak Jeje KW gitu.semacam Jeje wanna be lah . mungkin lbh seru"
0,"Je harus ny lu main 2 game
Game pertama make akun kecil
Game kedua make akun asli(bilang aja mau ganti akun)"
0,Dapet lawan bot keenakan lah
0,Lawan bot itu je
0,Mending kyk gini aja bang je ....biar reaksi streamer nya rill
0,"main standart kok ngeprank, ya gk dapet lah reaksi yg di prank "
0,"lebih seru pakek akun yg gk dikenal kyak gniii je, tpi saratnya montage dan  kasih gamplay agar bisa bengong"
0,Om Firmansah ayangnya acol😂😂😂
0,Akun utama aja bang je biar lawannya abang2an
0,Sekali-sekali streamer kecil Bang
0,Drak sistem mvp
0,"coba pake akun asli , tp order di streamer kecil bang"
0,Undang bangsin jee
0,Gak usah bang
0,NEXT PASCOL BANG JEJE😂
0,ulang bang sama jo pake akun asli. kureng itu reaksinya. jo nya juga kaya lagi lemes kurang rame
0,"Lah ko malah pake akun kecil wkwk, yg dicari kan reaksi pas mabar sama lu, karna kalo masalah publik jago ya itu udh biasa udah banyak bgt"
0,Selanjutnya bang markocop je
0,"hbs ni prank mabar
sm arif BTR yg bocil itu je?"
0,NEXT R7 RIVALDI
0,next ivan neilsen je
0,akun smurf buat ngetrol tipis2
0,akun asli aja je kan yg dicari reaksinya
0,"Bang coba tetap pakai akun kecil tapi pakai nama asli lu , pliss coba dong"
0,"Next konten pake akun asli aja bg biar ada reaksi merekaa, next pascol je"
0,Next mabar bareng king moba je jago tu franco asli 😁
0,Kalo akun kecil buat pro player kalo gede buat strimer kecil
0,akun utama je mabar sm pascol
0,"Pakai akun UTAMA TAPI BORDERNYA GANTI jangan STARDOM, Biasanya gk ketahuan sih wkkw"
0,kalo pake akun kecil saran gw Lu ngaku pas di end game/pas abis match nya je
0,"giliran mabar sama si sorman publik2 pake akun utama, pas sma stremer gede bang jo malah pake akun orang lain"
0,"Gajelas malah pake akun kecil, ya mana reaksi nya"
0,"Ngapain pake akun kecil, kaga ada reaksi nya ga seru, SKIP gaesss"
0,Gua tau lu jago bang tapi jangan sampai bilang dart sistem terus kasian bang jonathan
0,Next sama BAGONG BEK BEK BEK je kayaknya banyak reaksi dari dia kalo lu pake akun asli sih😂
0,Gas ke bang pascol bng
0,"Bacotin juga dia je,"
0,gmn sih sih viewer nih pertama  maunya  disuruh pake akun second biar dia gatau itu siapa malah suruh ganti lagi akun utama biar liat dia reaksi dia hadehh viewrs gmn nih😂😂
0,Stuju saya jelaskan pake akun kecil
0,tapi om Firmansyah kalo mabar sama pascol ngtrol..
0,Akun kecil bang
0,Itu Om Firmansyah ayang nya Bang Pascol 😂😂
0,Akun gede sbenernya yg seru.
0,akun utama tpi gnti nik
0,Kurang sih reaksi nya bang😢. Kurang dapet spot bang. Saran aja bang KLO pake akun kecil harus sering cari momen montage sih bang KLO pengen ke react
0,Je lu open jb kah?
0,"Mending akun besar cik, kalau gini sama boong KOCAK 


Orang cari reaksi dia pake akun besar malah akun kecil😂😂😂😂"
0,Akun kecil tpi namanya jejeaseli
0,"Lebih seru akun kecil, tapi setelah selesai bagusnya dikasih tau."
0,dapet lawan bot pantes Jo jago😂
0,"kalau lagi bad play main jungler, sama under perform gitu di ranked, tetep main aja dl gitu atau gimana ya? maksudnya untuk match2 berikutnya? atau istirahat?"
0,Akun asli aja je ma biar tau reaksinya
0,Akun gede bang je next
0,D mna prnknya . Jo aja gak tau
0,yg dibutuhkan reaksinya jeee..kalok akun kecil buat apa
0,menurutku sih ganti-ganti aja bang akunnya tiap episode
0,kalo serunya seru seru aja tp aku ada saran kalo akun kecil pake akun yg bener bener kecil kayak kalao target legend pake yg gm biar sananya ngira kita ngetroll
0,"Sarannnn je, akun utama ganti nick ganti border ganti pp jdi default sma mtiin latar blkg jeee"
0,lancenya menggendong banget 
0,"Akhirnya intronya ganti, btw mending pake akun kecil aja bang tapi ada nama yt lu di bio akunnya"
0,Yah kureng ah ga pake akun utama. Coba bikin ulang pake akun utama
0,Itu bot je
0,"gak seru kalo pake akun gede mabar ama streamer gede, kalo mau pake akun asli oake streamer kecil biar seru"
0,Saran aku sih pas pertengahan game suruh open mic .lalu ngobrol apakah mereka hafal sama suara bro Jeje. Itu pasti kocak
0,Kurang seru bang kalo akun kecil.kalo akun gede kan enak dapet juga expresi yg di Prank nya
0,PRANK PRO PLAYER PAKE AKUN KECIL JADI PUBLIK TOXIC. BELOM ADA YANG TOXIC MMABAR VIP
0,react nya kureng kalo akun kecil.
0,Mending akun utama bng biar lawanya agak susah an
0,Mending pake akun utama.. Main ke streamer2 kecil yang role nya bukan jungler supaya ga nabrak role nya bang Je
0,"Akun utama je, gausah ganti apa2 .
Yg dicari reaksi kan? Jelas akun utama lebih dinotice pasti."
0,"Akun kecil untuk streamer besar, akun besar untuk streamer kecil haha"
0,"banyak yg komen pake akun utama, dan ide""nya mantep juga. gas pake akun utama 🔥🔥"
0,Gw udah glory kalian ko masih picjen😂
0,next pascol je😂
0,mending pake akun gede aja je
0,prank mabar poizy je
0,Lawan bot itu jee
0,"streamer udh gede akun kecil
streamer merintis pake akun utama"
0,"Mending aku utama 
Karna reaksinya berbeda bng"
0,akun utama biar kaget bang Jeje
0,"Bagusnya akun asli sih, biar di sekalian reaksi lu punya Lancelot bang"
0,NEXT CELIBOYY JEEE
0,Si jo mainnyh kaya mau nangis 🗿🗿
0,"kalau mau pake akun kecol, setelah selesai match kasih tau lah je, kek gt ampe kelar game gatau reaksi bang jo kek mana pas tau itu yg main lance si jeje"
0,Lebih seru lagi kalo akunya buat gwe😂
0,"Bang troll mati dulu beberapa kali alasan ngelag, abistu bantai bantai"
0,Bg Jeje coba prank blazer gaming
0,Nah ini yg di tunggu² bang
1,Nggak nyangka member baru bisa menang 20jt di ➡️ ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️
1,Emang gak ada yang bisa ngalahin serunya GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️
1,"“Ternyata abukan hanya keren, tapi juga sehat dan sporty. GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️👍”"
1,"WD cair cuma 5 menit, pelayanan cepat banget hanya ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️"
1,"Baru daftar, dikasih bonus, langsung menang!❤️🛑GA 𝐑𝐔𝐃a 𝐇𝐎 KI🛑❤️ GG banget!"
1,"Baru join sore ini, udah WD 30jt 🤯 Nggak nyangka! ❤️🛑GA 𝐑𝐔𝐃a 𝐇𝐎 KI🛑❤️"
1,"Saran gw pake akun utama pas prank mabar di youtuber besar aja jadi pas youtuber kecil pake akun kecil aja gitu biar gampang dapetnya saran aja ini, karna kalo ke youtuber kecil pake akun kecil kalo lu lagi bersinar dia bakal ada reaksinya gitu"
1,"Udah nyobain banyak web, cuma di ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️ yang bener-bener bayar 🙌"
1,Jackpot berkali-kali! Udah kayak gajian tiap hari ❤️🛑GA 𝐑𝐔𝐃a 𝐇𝐎 KI🛑❤️ the bast!!
1,"Saran gw sih bang tetep pake akun utama sih bang dapet bgt reaksi mereka, kalo sekedar saran dariku akun utama abang Ganti nick, ganti border, ama unfol dulu akun yang mau VIP mabar tsb, kalo emang mau nyari reaksi"
1,Gila hoki! Main modal receh malah tembus 20jt ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️
0,Pake akun yg asli entar je pas maen Ama si Jonathan ya
0,mending akun utama bg je biar keliatan reaksinya gimana haha.
0,Pascol dong bang seru pasti itu😂😂
0,banyakin reaksi nya je
0,Pascol jeeee
0,Mending make akun utamaa
0,Order lgi pake akun utama biar lawannya agak susah brohh!!
0,"HARUS NYA RONDE --1 === NGE TROLL
RONDE 2 BARU MODE SERIUS😂😂😂"
0,"Enak kalo PAKE AK7N KECILL BBG JEEEE😅😅😅😅
LEBIH NGE NA REACTION NYA😅😅😅"
0,"SARAN AJA JE KALO MAU PRANK KE STREAMER"" BESAR PAKE AKUN KECIL AJA, TAPI KALO PRANK KE STREAMER"" YANG KURANG TERKENAL GITU PAKE AKUN ORI AJA,SEKALIAN KAN SIAPA TAU NAMBAH ENGEATCMENT BUAT STREAMER ITU SENDIRI"
0,Akun utama bro
0,Besok order Jo lagi pake akun utama aja BG gaush pake akun kcil ga asik diliatnya
0,yah lawan bot
0,komputer itu lawan nya je
0,pascol je gendong ketua dark system
0,Mending akun utama aja bang
0,Akun gede dong bg
0,Ga seru pakai akun kecil.. ga ada reaksi
0,"Nama nya juga prank, ya bener pakai akun kecil lah, kalo pakai akun utama ya nama nya bukan Prank"
0,next video paje akun asli bang je
0,"akun kecil aja bro tapi khsus farnk yt ber2,,,akun besar farnk strimer2 tiktok,,,,biar seru aja,,,,nanti kasih tau jodoh stelah di uplud"
0,Reac ny mn bg
0,pake akun asli aja seru soalnya liat reaksi kaget
0,Diliat2 lu mirip lewandowski ngab
0,"Akun utama aj bang je,pli klo mau nyamar ganti pp ma ganti nick"
0,"Gak brasa prank ini jd nya kayak viewer ikut Mabar aja, jd kudu pake akun utama biar ada effect kejut nya yoo, asbroy...."
0,"akun gede aja bang siapa tau nabrak kaya kemaren,terus lu gendong"""
0,Akun asli aja bang kan yg dicari sama viewers reaksi nya
0,"Menurut ku kalau Mabar ke streamer kecil pake akun utama buat lihat reaksi mereka ketemu Jeje asli, kalau ke streamer besar pake akun kecil aja buat lihat reaksinya digendong lance misterius."
0,"Saran gw sih lu pake akun asli lu ajah bg  trus lu ikut open mabar sama straemer yg masih kecil gitu bg, itung"" bantu mereka bg. 
Yg setuju like guys"
0,"Akun besar ja je, ubah nick name aja"
0,MANTAP BANG JEJE 🤣KLO MA PRO PLAYER PAKE AKUN KECIL KLO MA STREAMER PAKE AKUN BESAR BIAR NAMBAH VIEWER MEREKA KLO PRO PLAYER KAN DAH GEDE VIEWER NYA
0,"Klo streamer gede akun kecil aj je,  klo stresmer kecil akun gede kekny reaksiny bagus"
0,"Saran gua mending pake akun kecil yang rank master atau elite je, pasti seru tuh"
0,"Mantap request gue langsung dibikin wkwk, cuma kurang greget aja reaksi dari lord dark sistem wkwkwk, next mungkin pake akun utama aja tapi nicknamenya ganti hehe"
0,Itu maen pakek hp ada dah?
0,yahh je itu lawanya bot dari moonton keliatan dari loading screen 100% nya bareng dan itu terjadi biasanya gara gara salah satu ada yang ls 4 kali
0,"Lebih seru LG kalo ngeprank publik bg,pura"" bljr lance pakek akun kecil jg tp yg on mic lebih seru 😊"
0,"menurut gua sih, mending pake akun utama kalo mabarnya ama yang ga dikenal kaya sorman, ato publik"" yang lagi live mabar vip, dapet tuh reaksinya. kalo mabar sama yang dikenal kaya ex pro player, pro player, mending pake akun kecil, biar mereka gatau lo siapa, trus dapet juga reaksinya, kaya ""wii siapa ini, jago juga publik publik sekarang"" gitu sih"
0,"SUKSES SELALU YOUTUBE
JEJE ADRIEL"
0,Akun asli si lebih menantang je😂
0,"Seruan akun aslilah jee, 
Pasti lu takut kalahkan main sama jo 😂😂
Pake alesan segala 😂😂"
0,"Bikin part 2 nya je , next nya pake akun utama terus donet nya pake nama rrq33materz lagi"
0,"saran gua sih kalo streamer gede pake akun kecil, nah kalo streamer kecil2 gitu baru pake akun gede, soalnya kalo akun gede ke streamer kecil keliatan tuh reaksi nya, klo ke streamer gede pake akun gede mah biasa ga si"
0,Pake akun utama tapi pake nick yg aneh2
0,"Iya, akun besar lebih seru reaction nya"
0,Lawan bot ngapain konten wkwk
0,"Saran aja bang je, kalau mabar sama streamer gede pake akun kecil, tapi kalau mabar random sama streamer yang masih merintis pake akun asli aja kayak mas valdi itu biasa cari di platform sebelah"
0,"kita ga dapet reaksi sih, kalau pake akun kecil"
0,Mending pake akun gede sih bang je biar ada reaksi kaget nya gjtu😅
0,"Pake akun utama sih je lebih bagus, gk dapet reaksi mereka klo pake akun kecil"
0,Mending akun asli lah biar pada berexpetasi tinggi lu manusia setengangah lance
0,pake akun utama aja je
0,lawan bot jir lah
0,7:00 pake akun asli bang jeje
0,Pantess cokk lancenya tdi mlem pass live Jojo kaga engga asing pergerakannya anjjaiii trnyataa jejeee
0,part 2 sih je akun asli
0,mending akun asli aja bang. karna mau reac juga pasti di tahan kalo ada yang jago dari publik
0,Pake kaun top global je biar hard
0,"Klo pke akun utama,poto nya gnti sama border yg gk terlalu mencolok bg"
0,Part 2 je pake akun asli
0,Mabar sama onic bang
0,Jes no limit je
0,Tapi je lebih seru akun utama si
0,"Pake akun kecil aja bre, akun utama berasa mainstream"
0,"Gini aja je , klo ke streamer besar pke akun kecil ,
Klo ke streamer kecil pke akun asli"
0,pake akun asli aja ngab....
0,Akun asli je
0,"saran gw pake akun utama tapi nick naame nya ganti serandom mungkin biar kliatan bocil. tp pas draft lu pamer WR bg je. krn yg di cari reaksi kan, tp gimana cara ny pas di invit satu loby org yg di order vip gk terlalu hype/excited wktu lu satu loby. psti bakal penasaran org ny dan jg dia bs nonton konten lu klo tau yg order itu ternyata si jeje. sekli lg cuma saran ya hehe ✌🏻"
0,Prenk markocop BG seru keknya ✌🏻
0,"kalau niat nolong ya pakai akun real bang

kalau mau prank lucu lucu an ya akun kecil aja😂"
0,"klo gw tim akun asli donk...akun fake buat apa,gk ada reaksiny..klopun jago paling cmn kaget sama gameplay ny doank"
0,Mending pake akun kecil bg
0,"Akun utama ajah, soalnya dapat reaksi tambahan juga yaitu reaksi pas mau add nya, di situ kan ada border stardoomnya dan org pasti bertanya tanya langsung cek profil jeje asli atau bohong 😂. Ya kaya konten mas valdi selalu pake akun utama jadi dapat reaksi pas mereka add. Terus bsa pamer wr jga, banyak dapat konten rekasi nya❤"
0,Order cincaw jee plis
0,Lebih ke akun asli sii terus ganti nama ny ajh
0,Akun kecil aja enak
0,Lainkali pakek akun utama aja bang  jeje biar lebih seru aja😂
0,Nah ini seru nyamar jd youtuber lain gk tau klo itu jeje miharja
0,Next poizy je
0,gak seru gk ada reaksinya!
0,akun asli aja lebih seru bg
0,lawan bot gak seru
0,"mending akun asli bang ga asik kalau ga ada reaction nya soalnya lebih asik aja di liat,kalau gaada reaction ga seru"
0,"Mending akun palsu lebih dapet ekpresi yang di order karena kaget ""who this guy?""  , tapi kalo mau nyari viewer dr kerjasama 2 konten kreator mah mending pake akun asli  juga karena dapet eksposure dari orang yang di order 😊"
0,"KLO pendapat gw sih Akun kecil aj jee, biar kata GK tau kalo itu elu main Ama strimer,  yah walau minusnya yg lu sebutin itu bisa GK dikasih jungler, seru aj gitu liatnya.😂 Dri pada pake akun utama yg mana dh bnyk yg tau 😂"
0,"yutuber/streamsd besar pake akun kecil
sebaliknya youtuber/streamer kecil pake akun besar"
0,klo pake akun kecil si jo ga tau siapa lancenya dan kliatan ga semangat
0,Ketemu bot itu lu je😂
0,"Next pascol bang, and jngn pake akun kecil bang, kaga asik, no respon orng orngny mh, pokokny ga asik deh kalo make akun kecill"
0,Saran je lebih seru akun kecil tapi donate lagi bilang makasih pake nama asli
0,Beng Jeje Mabar sama ivanneilsen😅
0,harusnya lu ngefeed dulu bang biar hard😂
0,Akun kecil aj
0,akun asli aja je
0,akun kecil aja bg kalo ke live stream gede
0,UP UNTUK PASCOL
0,Bang je mending pake akun asli aja deh
0,Nice guru²
0,Mending akun kecil asli prankk
0,Mnding akun gini bng jdi enak liat reaksi nya😂 7:32
0,Next pascol bang jeje
0,Saran gwe mending pake akun utama aja je soalnya kan yang di cari reaksi mereka
0,Mending akun asli bang je
0,Duhhh blm juga nih bang PASCOL
0,Ada intro baru 😹😂
0,let's gooo
0,NEXT PRANK ORDER B-KENT BANG JE
0,Mending kek gini aja ngab biar streamernya tercengang
0,Next pascol
0,Peeee bingung komen apa
0,Pascol bang
0,pertamaaaa je☝
0,Pertama bg je
0,Pertama dapat apa bng jey
0,"Nama aku risky pratama, makanya aku jadi yang pertama"
0,Bang masukin nikentuts ke guild bsk 😊
0,lanjut part 2 bg 🎉
0,Masukin kak Niken ke guild bsk bang sama jodohin aja itu Ama yang cewe kemaren 🗿
0,Bang masukin nikentus keguild bang
0,Bang ayok lah masukin kak niken di guild bsk😊
1,"Setiap nonton yang calming gini, pasti inget 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝."
0,BABAN MAIN SAMA BANG VARKOP DAN NIKEN DONG
1,"Sumpah ini videonya calming banget, ＰＵＬＡＵＷＩＮ banget feel-nya."
1,"Chill abis, suara lo tuh kayak narasi di 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 gitu."
1,"Chill tapi ngena banget, kaya tone 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝."
0,hai baban😊
0,Baru juga nonton video yang bang baban dikasih ropi jerami sekarang dah upload 🎉🎉🎉 gercep
0,Bg konten lagi galau buat prank kakak online Abang😊
0,"Para kau bang Baban, kasihan tuchh dia gak jdi jedak deduk"
0,Niat ebantu malah tambah makin parah
0,Bikin akun lubang bang Baban bank akun k1 lubang
0,kalau gx masuikn aja bang piko ke guwil habis ituuu kasih pahan aja mereka bang baban 😊😊😊
0,Anjai gw dimasukin yt
0,Cinta segitiga cowok nya suka cewek nya cewek nya suka cwok lain🗿
0,Wah anjing gua kalo di posisi dia sakit nya minta ampun sih anjir
0,Setuju kali bg yg setuju di sini🎉🎉🎉🎉🎉
0,Part 2 bang kasih paham tuh orang.
0,Lanjut part 2 bang kasih paham itu cewek dan cowok yang nama raja itu pake akun utama
1,"Gak tau kenapa, tiap liat konten ini selalu keinget 𝑷𝑼𝑳𝑨𝑼𝑾𝑰𝑵."
1,𝑷𝑼𝑳𝑨𝑼𝑾𝑰𝑵 emang punya tone chill yang khas banget.
0,Bang coba konten pake suara puppy lagi bang
0,"Lanjut psrt 2 bang, sombognya kali itu si cewe"
0,Kalo dia minta gabung sadarin berapa dosa tikung menikung teman
0,Bang bang prang orang pake suara bocil jhon😮
0,Konten pake akun utama lagi bang😁
0,ＰＵＬＡＵＷＩＮ itu udah kayak genre konten sendiri 😆
1,𝑷𝑼𝑳𝑨𝑼𝑾𝑰𝑵 selalu muncul di konten tenang tapi lucu gini 😌
0,Setuju bang mantap🧟‍♂️ langsung kasi paham aja
1,ＰＵＬＡＵＷＩＮ vibes emang selalu menenangkan.
0,"Bg bilang aja kalok ketemu orang kayak itu kalok dikatain itam bilang aja .bukan itam ini ,ini daki😅"
0,Lanjut part 2 bg. udh g sabar
1,"Tenang tapi tetap lucu, aura ＰＵＬＡＵＷＩＮ kerasa banget."
0,Besok lanjutin ini besoknya konten bareng niken
1,"Sumpah, konten kayak gini tuh 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 banget.Niat banget editannya, 𝑷𝑼𝑳 𝑨𝑼𝑾𝑰𝑵 approve!"
0,"Bang prank kak niken dong bilang 
Punya 
Kakak baru"
1,ＰＵＬＡＵＷＩＮ tuh selalu muncul pas lagi pengen healing.
0,Lanjut part 2 terus Masukin guild shi bng viko kalau tidak kasik akun ja bng viko nya biar ga di hina lagi
0,"Absen sebelum puluh ribuan
👇"
0,Bg baban sekalian kasih paham pake akun utama bg
0,Lanjut part 2 bang nanti malem buat
0,Bg konten sama varkop bg udah lama gk konten sama varkop
0,Semangat terus bang buat konten nya semoga sehat selalu bang
0,Setuju bgt bg kasih paham cowo itu
0,Bang coba acak acak tc pake PC terus mode serius
0,Uwih udah potong rambut tuh
0,Thumbnail nya berapa taun nih kagak di ganti² 😂 editor woyyy
0,Makasi bang lu buat gw come Beck main ff lagi bang😁
1,"Lagi bete, liat ini langsung kebayang P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟ vibes."
0,Lma.banget di kasih paham ah
0,Anjir musuhnya pakai skil kuyang semua 😂😂
0,Kasih paham bg ajak cran sja sklian pake akun utma
1,Vlognya bikin pengen jalan-jalan! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin tempatnya kelihatan keren!
1,Vlognya seru banget! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku pengen ikutan petualangan!
0,Bang kak niken dijak konten lg plisss ❤❤❤❤ semoga di baca
0,Perasaan dulu player old baik kok sekarang
0,bang ajak dua vs dua aja bang itu si raja Ama cewek ya itu
0,part 2 bangg kasih paham
0,Aishh bang Baban .. sengaja kali kalah bah 😅😅😅😅 kasian Viko nya bang ban😅
0,Kasian coo Abang nya
0,Ada part2 ngak
0,Bang buat part2
0,"Lanjut bang, udh kesel gw"
0,Baru kali ini gw liat bgg Baban pake SG2 di csr😮
1,"Lagi scroll random, eh muncul 𝑷𝑼𝑳𝑨𝑼 𝑾𝑰 𝑵 vibes, auto nonton sampe habis."
0,nanti kalau kak Niken tidak perbaikan kalian bertemuan❤
0,Bau bau bakal jadi cwo si Niken 😂
1,Komedinya bikin ngakak! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku lupa sama stress!
1,"Lagi capek, terus nemu 𝑷𝑼𝑳𝑨𝑼𝑾𝑰𝑵, langsung seger lagi 😌"
0,Bang baban lanjut part 2nya
0,owh yg prime nya di balap sama wilie ya bg
0,Parah kali itu ceweny
1,ＰＵＬＡＵＷＩＮ energy-nya tuh unik banget sih.
0,Ban ayoo la sama ka niken lagi ban
0,part 2 bg ditunggu
0,BANG masukin nikentuts ke guild bsk
1,"Cuan gak ada abisnya, cuma di P͟͟U͟͟L͟͟A͟͟ U͟͟W͟͟I͟͟N͟͟?"
0,akhirjya acak acak TC lagi
